id,initialX,initialY,finalX,finalY
217607839,41,3,42.0,16.0
217607841,42,16,45.0,16.0
217608469,55,84,66.0,46.0
217608471,66,46,59.0,26.0
217608472,59,26,46.0,57.0
217608474,46,57,52.0,84.0
217608475,52,84,72.0,86.0
217607846,28,14,28.0,15.0
217609203,72,86,72.0,85.0
217607847,28,15,41.0,0.0
217608477,59,100,100.0,100.0
217608478,58,100,59.0,92.0
217608481,59,92,75.0,92.0
217608482,75,92,71.0,96.0
217608484,71,96,74.0,96.0
217607849,29,4,26.0,4.0
217607850,26,4,29.0,4.0
217608489,65,92,95.0,86.0
217608975,95,86,100.0,100.0
217607860,5,14,0.0,0.0
217608492,100,89,100.0,100.0
217608496,100,100,95.0,59.0
217607863,5,41,20.0,44.0
217607864,20,44,30.0,45.0
217608497,70,55,80.0,73.0
217608498,80,73,100.0,100.0
217608499,100,41,100.0,100.0
217607869,0,0,59.0,89.0
217608501,41,11,70.0,0.0
217608502,70,0,100.0,100.0
217607872,37,100,44.0,97.0
217608505,56,3,52.0,4.0
217607902,44,97,48.0,96.0
217607903,48,96,39.0,100.0
217609205,52,4,61.0,0.0
217608507,55,0,100.0,100.0
217607904,39,100,65.0,93.0
217608509,35,7,42.0,13.0
217607907,65,93,58.0,87.0
217607909,58,87,59.0,85.0
217608510,42,13,41.0,15.0
217608511,41,15,42.0,13.0
217607911,56,84,38.0,53.0
217607912,38,53,55.0,6.0
217607914,55,6,74.0,28.0
217608514,26,72,43.0,85.0
217608516,43,85,27.0,96.0
217607916,73,4,71.0,3.0
217607918,71,3,70.0,7.0
217609206,29,97,30.0,93.0
217607920,70,7,66.0,19.0
217607921,66,19,80.0,86.0
217607925,80,86,73.0,75.0
217608517,27,25,27.0,8.0
217607927,73,75,73.0,92.0
217608519,27,8,26.0,13.0
217607929,73,92,74.0,87.0
217607931,74,87,62.0,69.0
217607932,62,69,73.0,59.0
217607933,73,59,88.0,71.0
217608520,12,29,12.0,32.0
217607935,88,71,88.0,68.0
217607937,88,68,0.0,0.0
217608522,100,100,12.0,32.0
217608525,9,39,61.0,28.0
217607938,39,72,51.0,34.0
217607940,51,34,57.0,29.0
217608527,43,71,54.0,73.0
217608529,54,73,69.0,52.0
217607943,31,48,32.0,50.0
217608532,68,50,65.0,42.0
217608533,65,42,77.0,10.0
217608537,77,10,74.0,27.0
217608540,74,27,72.0,26.0
217609207,26,73,28.0,74.0
217608538,72,26,88.0,57.0
217607952,12,43,35.0,34.0
217607949,35,34,35.0,13.0
217607954,35,13,61.0,0.0
217608542,39,100,100.0,100.0
217608544,48,100,73.0,97.0
217607957,27,3,33.0,6.0
217609208,73,97,67.0,94.0
217608547,67,94,62.0,93.0
217607959,38,7,65.0,8.0
217608550,35,92,25.0,100.0
217607961,65,8,75.0,0.0
217608553,27,100,100.0,100.0
217607962,75,0,68.0,9.0
217607963,68,9,75.0,3.0
217607964,75,3,83.0,9.0
217608555,17,91,19.0,89.0
217607967,83,9,81.0,11.0
217608557,19,89,17.0,91.0
217607970,85,6,92.0,48.0
217608559,8,52,23.0,46.0
217608560,23,46,36.0,54.0
217607973,64,46,51.0,46.0
217607975,51,46,52.0,76.0
217607976,52,76,63.0,94.0
217607978,63,94,70.0,97.0
217607980,70,97,65.0,77.0
217607982,65,77,86.0,61.0
217608563,14,39,100.0,100.0
217607985,86,61,0.0,0.0
217608565,0,34,100.0,100.0
217608567,100,100,63.0,28.0
217608569,63,28,61.0,36.0
217607986,37,72,39.0,64.0
217608570,61,36,64.0,39.0
217607987,39,64,36.0,61.0
217607991,36,61,37.0,65.0
217608573,64,39,63.0,35.0
217608575,63,35,64.0,54.0
217607992,37,65,36.0,46.0
217608576,64,54,65.0,85.0
217608579,65,85,69.0,58.0
217608580,69,58,70.0,57.0
217608581,70,57,64.0,63.0
217608583,64,63,60.0,80.0
217608584,60,80,68.0,90.0
217608585,68,90,67.0,86.0
217608586,67,86,59.0,95.0
217608587,59,95,66.0,77.0
217608588,66,77,72.0,65.0
217608589,72,65,74.0,57.0
217607994,26,43,38.0,37.0
217607996,38,37,42.0,62.0
217607998,42,62,75.0,73.0
217608001,75,73,89.0,97.0
217608004,89,97,64.0,92.0
217608005,64,92,39.0,65.0
217608006,39,65,40.0,31.0
217608007,40,31,45.0,5.0
217608008,45,5,35.0,24.0
217608009,35,24,14.0,35.0
217608010,14,35,33.0,46.0
217608011,33,46,34.0,74.0
217608012,34,74,67.0,64.0
217608013,67,64,63.0,93.0
217608015,63,93,82.0,91.0
217608018,82,91,86.0,61.0
217608020,86,61,89.0,40.0
217608597,14,39,11.0,60.0
217608604,11,60,5.0,59.0
217609209,89,40,95.0,41.0
217608022,95,41,0.0,0.0
217608602,100,100,11.0,60.0
217608023,97,19,75.0,25.0
217608024,75,25,82.0,14.0
217608025,82,14,84.0,5.0
217608026,84,5,70.0,25.0
217608027,70,25,92.0,74.0
217608029,92,74,95.0,52.0
217608031,95,52,0.0,0.0
217608606,2,37,100.0,100.0
217608610,100,100,68.0,45.0
217608032,32,55,26.0,61.0
217608613,68,45,74.0,39.0
217608614,74,39,70.0,37.0
217608033,26,61,30.0,63.0
217608034,30,63,35.0,69.0
217608035,35,69,55.0,50.0
217608617,45,50,56.0,50.0
217608036,55,50,44.0,50.0
217608618,56,50,51.0,48.0
217608037,44,50,49.0,52.0
217608620,51,48,52.0,52.0
217608039,49,52,48.0,48.0
217608041,48,48,64.0,75.0
217609211,52,52,36.0,25.0
217608046,64,75,70.0,23.0
217608622,30,77,37.0,71.0
217608623,37,71,46.0,78.0
217608049,63,29,54.0,22.0
217608627,46,78,42.0,81.0
217608628,42,81,54.0,94.0
217608630,54,94,38.0,96.0
217608055,46,6,62.0,4.0
217608633,38,96,64.0,94.0
217608059,36,6,62.0,24.0
217608635,38,76,48.0,100.0
217608637,48,100,100.0,100.0
217608061,60,0,74.0,4.0
217608062,74,4,75.0,15.0
217608063,75,15,88.0,4.0
217608064,88,4,85.0,14.0
217608065,85,14,85.0,18.0
217608639,15,86,15.0,82.0
217608066,85,18,99.0,63.0
217608641,1,37,100.0,100.0
217608643,100,100,12.0,18.0
217608646,12,18,22.0,32.0
217608647,22,32,5.0,32.0
217608648,5,32,44.0,19.0
217608650,44,19,46.0,18.0
217608068,56,81,54.0,82.0
217608652,46,18,61.0,31.0
217608653,61,31,64.0,26.0
217608070,36,74,61.0,75.0
217608655,39,25,44.0,53.0
217608073,56,47,53.0,48.0
217608656,44,53,47.0,52.0
217608659,47,52,54.0,53.0
217608076,46,47,40.0,42.0
217608663,54,53,60.0,58.0
217608078,40,42,39.0,42.0
217609212,60,58,61.0,58.0
217608080,39,42,40.0,42.0
217608666,64,53,94.0,14.0
217608669,94,14,96.0,61.0
217608673,96,61,100.0,100.0
217608082,0,0,4.0,39.0
217608086,30,47,39.0,43.0
217608087,39,43,61.0,77.0
217608679,39,23,58.0,26.0
217608681,58,26,61.0,31.0
217608089,39,69,62.0,89.0
217608090,62,89,62.0,85.0
217608684,38,11,38.0,15.0
217608091,62,85,55.0,69.0
217608093,55,69,52.0,26.0
217608094,52,26,65.0,26.0
217608095,65,26,62.0,38.0
217608096,62,38,70.0,31.0
217608688,30,69,43.0,71.0
217608708,43,71,100.0,100.0
217608690,37,35,41.0,31.0
217608101,59,69,65.0,77.0
217608693,35,23,37.0,24.0
217608103,65,77,63.0,76.0
217608695,37,24,30.0,26.0
217608696,30,26,58.0,66.0
217608104,42,34,53.0,54.0
217608105,53,54,67.0,93.0
217608106,67,93,74.0,91.0
217608717,26,9,34.0,16.0
217608108,74,91,66.0,84.0
217608718,34,16,25.0,4.0
217608110,75,96,70.0,79.0
217609213,25,4,30.0,21.0
217608719,30,21,38.0,40.0
217608721,38,40,34.0,60.0
217608722,34,60,32.0,82.0
217608723,32,82,70.0,97.0
217608114,30,3,29.0,0.0
217608724,71,100,100.0,100.0
217608728,64,100,69.0,83.0
217608730,69,83,66.0,71.0
217608116,31,17,34.0,29.0
217608732,66,71,68.0,45.0
217608735,68,45,73.0,23.0
217608738,73,23,81.0,19.0
217608118,27,77,19.0,81.0
217608740,81,19,100.0,100.0
217608120,0,0,19.0,81.0
217608976,100,28,100.0,100.0
217608745,100,0,92.0,40.0
217608747,92,40,100.0,100.0
217608748,100,61,100.0,100.0
217608121,0,0,48.0,30.0
217608123,48,30,36.0,61.0
217608124,36,61,32.0,25.0
217608125,32,25,12.0,48.0
217608126,12,48,25.0,12.0
217608127,25,12,36.0,19.0
217608129,36,19,29.0,6.0
217608130,29,6,36.0,20.0
217608131,36,20,32.0,5.0
217608132,32,5,4.0,43.0
217608134,4,43,42.0,85.0
217608749,58,15,77.0,6.0
217608138,23,94,12.0,86.0
217608750,77,6,88.0,14.0
217608751,88,14,76.0,9.0
217608140,12,86,24.0,91.0
217608142,24,91,48.0,81.0
217608143,48,81,47.0,83.0
217608752,52,19,53.0,17.0
217608144,47,83,61.0,91.0
217608150,61,91,87.0,67.0
217608151,87,67,0.0,0.0
217608755,100,100,13.0,33.0
217608754,0,61,100.0,100.0
217608173,100,0,93.0,27.0
217608756,7,73,6.0,68.0
217608164,93,27,94.0,32.0
217608757,6,68,35.0,100.0
217608758,35,100,100.0,100.0
217608175,47,0,39.0,29.0
217608176,39,29,23.0,53.0
217608178,23,53,36.0,26.0
217608180,36,26,17.0,53.0
217608181,17,53,34.0,18.0
217608182,34,18,35.0,12.0
217608759,65,88,73.0,95.0
217608184,35,12,27.0,5.0
217608186,27,5,64.0,5.0
217608760,36,95,27.0,95.0
217608189,64,5,73.0,5.0
217608190,73,5,68.0,21.0
217608195,68,21,71.0,41.0
217608197,71,41,78.0,74.0
217608198,78,74,92.0,35.0
217608200,92,35,90.0,37.0
217608761,8,65,10.0,63.0
217608762,10,63,23.0,88.0
217608202,77,12,75.0,3.0
217608203,75,3,63.0,45.0
217608206,63,45,73.0,91.0
217608207,73,91,58.0,80.0
217608208,58,80,72.0,83.0
217608209,72,83,74.0,60.0
217608763,26,40,28.0,51.0
217608764,28,51,24.0,69.0
217608765,24,69,38.0,83.0
217608766,38,83,62.0,69.0
217608767,62,69,65.0,73.0
217608210,38,31,35.0,27.0
217608768,65,73,47.0,64.0
217608211,35,27,53.0,36.0
217608212,53,36,67.0,3.0
217608214,67,3,87.0,13.0
217608216,87,13,85.0,5.0
217609215,13,87,15.0,95.0
217608769,15,95,16.0,100.0
217608218,85,5,84.0,0.0
217608770,15,100,100.0,100.0
217608222,84,0,82.0,14.0
217608224,82,14,98.0,14.0
217608771,2,86,100.0,100.0
217608772,100,100,59.0,33.0
217608227,41,67,40.0,100.0
217609216,59,33,60.0,0.0
217608773,65,0,100.0,100.0
217608229,40,100,69.0,92.0
217608774,31,8,37.0,5.0
217608230,69,92,63.0,95.0
217608775,37,5,37.0,6.0
217608233,63,94,62.0,74.0
217609217,37,6,38.0,26.0
217608235,62,74,74.0,72.0
217608776,26,28,22.0,33.0
217608236,74,72,78.0,67.0
217608777,22,33,26.0,28.0
217608240,74,74,0.0,0.0
217608778,100,100,26.0,26.0
217608779,10,32,71.0,25.0
217608780,71,25,69.0,25.0
217608242,29,75,31.0,75.0
217608243,31,75,18.0,90.0
217608244,18,90,26.0,60.0
217608781,74,40,79.0,5.0
217608782,79,5,81.0,5.0
217608246,21,95,19.0,95.0
217608248,19,95,21.0,100.0
217608783,79,0,100.0,100.0
217608784,80,0,83.0,13.0
217608785,83,13,81.0,5.0
217608786,81,5,89.0,10.0
217608251,11,90,12.0,90.0
217608787,89,10,88.0,10.0
217608252,12,90,9.0,93.0
217608788,88,10,91.0,7.0
217608254,9,93,34.0,90.0
217608789,66,10,64.0,37.0
217608790,64,37,46.0,82.0
217608791,46,82,79.0,39.0
217608255,21,61,11.0,61.0
217608792,79,39,89.0,39.0
217608258,11,61,10.0,48.0
217608794,89,39,90.0,52.0
217608261,10,48,33.0,41.0
217608262,33,41,33.0,61.0
217608263,33,61,44.0,68.0
217608265,44,68,34.0,71.0
217608795,56,32,66.0,29.0
217608266,34,71,30.0,49.0
217608267,30,49,42.0,53.0
217608269,42,53,34.0,72.0
217608270,34,72,39.0,93.0
217608272,39,93,58.0,93.0
217608273,58,93,56.0,81.0
217608796,44,19,45.0,13.0
217608797,45,13,46.0,15.0
217608274,55,87,54.0,85.0
217608798,46,15,45.0,13.0
217608275,51,93,34.0,75.0
217608277,34,75,43.0,11.0
217608278,43,11,38.0,40.0
217608280,38,40,44.0,13.0
217608281,44,13,38.0,31.0
217608284,38,31,38.0,6.0
217608285,38,6,13.0,44.0
217608286,13,44,27.0,68.0
217608288,27,68,41.0,76.0
217608289,41,76,63.0,77.0
217608290,63,77,60.0,93.0
217608291,60,93,79.0,88.0
217608293,79,88,82.0,81.0
217608799,21,12,18.0,19.0
217608295,82,81,79.0,87.0
217609218,18,19,21.0,13.0
217608800,21,13,18.0,19.0
217608300,85,87,0.0,0.0
217608801,100,100,15.0,13.0
217608802,17,100,100.0,100.0
217608303,81,0,94.0,6.0
217608803,6,94,7.0,93.0
217608305,94,6,93.0,7.0
217608307,93,7,91.0,37.0
217608804,9,63,0.0,90.0
217608805,0,90,100.0,100.0
217608308,100,0,93.0,36.0
217608806,7,64,6.0,63.0
217608309,93,36,94.0,37.0
217608807,6,63,23.0,100.0
217608808,23,100,100.0,100.0
217608311,81,0,82.0,11.0
217608314,82,11,79.0,3.0
217608315,79,3,80.0,0.0
217608809,20,100,100.0,100.0
217608810,20,100,28.0,94.0
217608811,28,94,39.0,94.0
217609219,72,6,61.0,6.0
217608812,39,94,31.0,95.0
217608317,69,5,76.0,11.0
217608320,76,11,74.0,11.0
217609220,24,89,26.0,89.0
217608321,74,11,80.0,3.0
217608323,80,3,87.0,56.0
217608813,13,44,33.0,48.0
217608814,33,48,67.0,34.0
217608330,33,66,43.0,64.0
217609221,67,34,57.0,36.0
217608815,57,36,64.0,19.0
217608816,64,19,100.0,100.0
217608336,33,66,34.0,55.0
217608340,34,55,47.0,72.0
217608341,47,72,83.0,88.0
217608817,17,12,33.0,11.0
217608818,33,11,31.0,38.0
217608342,69,62,53.0,49.0
217608819,31,38,47.0,51.0
217608820,47,51,68.0,74.0
217608821,68,74,73.0,72.0
217608346,32,26,27.0,28.0
217608347,27,28,34.0,11.0
217608350,34,11,32.0,19.0
217608822,68,81,65.0,96.0
217608823,65,96,68.0,100.0
217608352,35,4,32.0,0.0
217608824,67,100,100.0,100.0
217608354,32,0,25.0,18.0
217608355,25,18,27.0,46.0
217608356,27,46,36.0,14.0
217608357,36,14,38.0,8.0
217608359,38,8,41.0,3.0
217608825,62,92,59.0,97.0
217608361,41,3,63.0,12.0
217608362,63,12,63.0,11.0
217608826,37,88,37.0,89.0
217608363,63,11,35.0,24.0
217608827,65,76,68.0,75.0
217608364,32,25,34.0,56.0
217608366,34,56,62.0,65.0
217608368,62,65,62.0,71.0
217609222,38,35,38.0,29.0
217608370,62,71,71.0,81.0
217608372,71,81,95.0,86.0
217608373,95,86,87.0,5.0
217608374,87,5,71.0,13.0
217608375,71,13,79.0,9.0
217608377,79,9,71.0,13.0
217608828,21,91,29.0,87.0
217608829,29,87,32.0,78.0
217608830,32,78,37.0,91.0
217608831,37,91,41.0,80.0
217608832,41,80,38.0,75.0
217608833,38,75,75.0,92.0
217608380,25,8,11.0,52.0
217608381,11,52,33.0,6.0
217608382,33,6,40.0,32.0
217608383,40,32,46.0,47.0
217608384,46,47,53.0,32.0
217608385,53,32,64.0,25.0
217608386,64,25,60.0,30.0
217608387,60,30,58.0,30.0
217608835,40,70,42.0,70.0
217608836,42,70,40.0,70.0
217608389,62,31,67.0,15.0
217608391,67,15,74.0,3.0
217608392,74,3,80.0,4.0
217608395,80,4,76.0,25.0
217608398,76,25,85.0,46.0
217608400,85,46,89.0,52.0
217609223,15,54,11.0,48.0
217608837,11,48,40.0,51.0
217608838,40,51,56.0,29.0
217608839,56,29,31.0,5.0
217608840,31,5,73.0,22.0
217608402,27,78,29.0,40.0
217608404,29,40,47.0,34.0
217608405,47,34,39.0,9.0
217608406,39,9,33.0,38.0
217608407,33,38,40.0,53.0
217608408,40,53,46.0,93.0
217608409,46,93,70.0,74.0
217608411,70,74,90.0,75.0
217608842,10,25,0.0,0.0
217608414,90,75,100.0,100.0
217608843,0,35,100.0,100.0
217608415,100,100,93.0,58.0
217608419,93,58,97.0,25.0
217608844,7,42,3.0,75.0
217608418,97,25,91.0,25.0
217608421,91,25,0.0,0.0
217608845,10,65,27.0,97.0
217608422,73,3,59.0,26.0
217608423,59,26,42.0,44.0
217608425,42,44,23.0,52.0
217608427,23,52,40.0,76.0
217608428,40,76,63.0,96.0
217608430,63,96,85.0,90.0
217608846,15,10,26.0,10.0
217608847,26,10,12.0,30.0
217608848,12,30,14.0,15.0
217608849,14,15,25.0,8.0
217608850,25,8,25.0,20.0
217608851,25,20,57.0,11.0
217608852,57,11,61.0,25.0
217608853,61,25,65.0,23.0
217608436,39,75,35.0,77.0
217608854,65,23,55.0,18.0
217608855,55,18,65.0,4.0
217608856,65,4,62.0,14.0
217608857,62,14,78.0,11.0
217608859,78,11,92.0,8.0
217608860,92,8,94.0,47.0
217608442,6,53,0.0,85.0
217608861,100,15,100.0,100.0
217608862,100,0,89.0,9.0
217608863,89,9,97.0,63.0
217608864,97,63,94.0,58.0
217608446,6,42,10.0,48.0
217608449,10,48,38.0,5.0
217608452,38,5,46.0,8.0
217608456,46,8,45.0,10.0
217609224,54,92,55.0,90.0
217608458,45,10,42.0,6.0
217608460,42,6,61.0,11.0
217608462,61,11,44.0,30.0
217608465,44,30,55.0,70.0
217608466,55,70,73.0,76.0
217608467,73,76,88.0,90.0
217608470,88,90,89.0,76.0
217609225,12,10,11.0,24.0
217608473,89,76,86.0,55.0
217608865,14,45,7.0,45.0
217608476,86,55,93.0,55.0
217608866,7,45,22.0,29.0
217608479,78,71,86.0,69.0
217608867,14,31,15.0,11.0
217608480,86,69,85.0,89.0
217608868,15,11,37.0,19.0
217608870,37,19,31.0,34.0
217609226,63,81,69.0,66.0
217608869,31,34,36.0,16.0
217608871,36,16,35.0,20.0
217608872,35,20,28.0,30.0
217608483,72,70,71.0,75.0
217608873,28,30,29.0,25.0
217608874,29,25,27.0,29.0
217608875,27,29,33.0,23.0
217608876,33,23,91.0,13.0
217608485,9,87,30.0,25.0
217608486,30,25,42.0,7.0
217608487,42,7,59.0,5.0
217608490,59,5,74.0,14.0
217608491,74,14,90.0,17.0
217608494,90,17,89.0,40.0
217608495,89,40,0.0,0.0
217609227,11,60,100.0,100.0
217608877,3,66,100.0,100.0
217608878,100,100,64.0,30.0
217608879,64,30,84.0,6.0
217608500,36,70,16.0,94.0
217608504,16,94,19.0,89.0
217608880,84,6,81.0,11.0
217608881,81,11,71.0,31.0
217608882,71,31,89.0,27.0
217608883,89,27,84.0,16.0
217608506,11,73,16.0,84.0
217608508,16,84,20.0,78.0
217608884,84,16,80.0,22.0
217608512,20,78,22.0,69.0
217609228,80,22,78.0,31.0
217608885,78,31,74.0,21.0
217608513,26,79,26.0,74.0
217608886,74,26,83.0,5.0
217608887,83,5,94.0,11.0
217608515,17,95,6.0,89.0
217608888,94,11,97.0,9.0
217608978,6,89,3.0,91.0
217608889,97,9,100.0,100.0
217608979,3,88,15.0,91.0
217608977,85,9,74.0,18.0
217608518,15,91,26.0,82.0
217608521,26,82,42.0,77.0
217608890,58,23,67.0,3.0
217608524,33,97,35.0,73.0
217608526,35,73,56.0,76.0
217608891,44,24,60.0,65.0
217608892,60,65,47.0,82.0
217608893,47,82,61.0,94.0
217608894,61,94,59.0,87.0
217608528,41,13,35.0,27.0
217608530,35,27,60.0,10.0
217608531,60,10,91.0,15.0
217608539,91,15,92.0,15.0
217608895,9,85,8.0,85.0
217608896,8,85,7.0,86.0
217608541,93,14,91.0,51.0
217608897,9,49,25.0,56.0
217608898,25,56,24.0,75.0
217608899,24,75,28.0,69.0
217608543,72,31,72.0,17.0
217608545,72,17,71.0,31.0
217608546,71,31,68.0,10.0
217608548,68,10,81.0,4.0
217608549,81,4,70.0,10.0
217608551,70,10,85.0,27.0
217608552,85,27,82.0,40.0
217608900,15,73,18.0,60.0
217608901,18,60,28.0,52.0
217608902,28,52,32.0,43.0
217608554,68,57,63.0,59.0
217608903,32,43,37.0,41.0
217608556,63,59,68.0,57.0
217608904,34,37,77.0,23.0
217608905,77,23,84.0,7.0
217608558,23,77,16.0,93.0
217608562,16,93,13.0,96.0
217608906,87,4,77.0,15.0
217608564,23,85,21.0,76.0
217608907,77,15,79.0,24.0
217608908,79,24,67.0,50.0
217608909,67,50,70.0,94.0
217608910,70,94,100.0,100.0
217608566,0,0,30.0,6.0
217608568,14,47,31.0,12.0
217608571,31,12,61.0,16.0
217608572,61,16,71.0,9.0
217608574,71,9,93.0,17.0
217608577,93,17,82.0,36.0
217608911,18,64,78.0,100.0
217608912,78,100,100.0,100.0
217608590,28,0,34.0,7.0
217608913,66,93,67.0,97.0
217608591,33,3,44.0,8.0
217608592,44,8,41.0,27.0
217609229,56,92,59.0,73.0
217608593,41,27,59.0,69.0
217608595,59,69,62.0,59.0
217609230,41,31,38.0,41.0
217608596,62,59,60.0,31.0
217608598,60,31,69.0,13.0
217608599,69,13,61.0,6.0
217608914,31,87,39.0,94.0
217608600,61,6,40.0,32.0
217608601,40,32,52.0,75.0
217608603,52,75,75.0,74.0
217608605,75,74,77.0,84.0
217609231,25,26,23.0,16.0
217608611,77,84,74.0,78.0
217608608,74,78,95.0,76.0
217608612,95,76,0.0,0.0
217608915,11,31,5.0,0.0
217608916,5,0,100.0,100.0
217608615,95,100,94.0,85.0
217608917,6,15,6.0,25.0
217608616,94,75,83.0,83.0
217609232,6,25,17.0,17.0
217608918,17,17,20.0,15.0
217608621,80,85,83.0,100.0
217608919,17,0,100.0,100.0
217608920,27,0,37.0,8.0
217608921,37,8,59.0,74.0
217608624,41,26,76.0,28.0
217608625,76,28,82.0,52.0
217608626,82,52,80.0,60.0
217608922,18,48,20.0,40.0
217608629,80,60,83.0,63.0
217608923,17,37,26.0,50.0
217608631,74,50,84.0,76.0
217608634,84,76,93.0,74.0
217608924,7,26,0.0,0.0
217608636,93,74,100.0,100.0
217608925,0,12,100.0,100.0
217608638,100,100,96.0,59.0
217608926,4,41,17.0,9.0
217608640,83,91,89.0,46.0
217608642,89,46,90.0,47.0
217608927,11,54,10.0,53.0
217608644,90,47,94.0,35.0
217609233,10,53,6.0,65.0
217608928,6,65,12.0,74.0
217608645,88,26,0.0,0.0
217608929,100,100,10.0,53.0
217608930,0,63,100.0,100.0
217608649,100,0,0.0,0.0
217608931,100,100,0.0,100.0
217608651,94,58,95.0,52.0
217608932,6,42,5.0,48.0
217608654,95,52,94.0,84.0
217609234,5,48,6.0,16.0
217608657,94,84,90.0,53.0
217608933,10,47,100.0,100.0
217608934,100,100,100.0,100.0
217608935,37,40,86.0,42.0
217608658,14,58,66.0,15.0
217608936,34,85,29.0,81.0
217608660,66,15,71.0,19.0
217608937,29,81,32.0,75.0
217608661,71,19,68.0,25.0
217608938,32,75,14.0,84.0
217608939,14,84,37.0,100.0
217608940,37,100,100.0,100.0
217608664,71,0,68.0,16.0
217608665,68,16,67.0,5.0
217608941,33,95,30.0,100.0
217608667,67,5,70.0,0.0
217608942,42,100,100.0,100.0
217608668,70,0,72.0,14.0
217608670,72,14,72.0,4.0
217608671,72,4,63.0,9.0
217608672,63,9,44.0,14.0
217608674,44,14,56.0,72.0
217608675,56,72,83.0,95.0
217608943,17,5,14.0,13.0
217608676,83,95,86.0,87.0
217608677,86,87,85.0,0.0
217608944,10,71,15.0,100.0
217608945,15,100,100.0,100.0
217608678,90,0,82.0,13.0
217608946,18,87,10.0,94.0
217608680,82,13,90.0,6.0
217608683,90,6,91.0,3.0
217609235,10,94,9.0,97.0
217608947,9,97,43.0,93.0
217608685,57,7,48.0,44.0
217608686,48,44,60.0,75.0
217608687,60,75,70.0,67.0
217608689,70,67,73.0,71.0
217608948,30,33,27.0,29.0
217608949,27,29,30.0,33.0
217608691,71,66,85.0,87.0
217608694,85,87,80.0,80.0
217608950,15,13,20.0,20.0
217608951,20,20,27.0,27.0
217608697,80,80,73.0,73.0
217608698,73,73,69.0,79.0
217608699,69,79,86.0,36.0
217608952,14,64,29.0,58.0
217608700,71,42,78.0,27.0
217608953,22,73,17.0,75.0
217608701,83,25,61.0,7.0
217608954,17,75,39.0,93.0
217608955,39,93,25.0,94.0
217608703,75,6,66.0,10.0
217609236,25,94,34.0,90.0
217608704,66,10,63.0,51.0
217608705,63,51,67.0,70.0
217608706,67,70,64.0,61.0
217608707,64,61,70.0,53.0
217608709,70,53,73.0,68.0
217608710,73,68,67.0,68.0
217608711,67,68,58.0,58.0
217608712,58,58,77.0,53.0
217608713,77,53,76.0,63.0
217608715,76,63,82.0,70.0
217608956,24,37,18.0,30.0
217608716,82,70,0.0,0.0
217608958,2,41,100.0,100.0
217608959,100,100,66.0,43.0
217608720,34,57,40.0,74.0
217608960,60,26,66.0,18.0
217608725,34,82,38.0,68.0
217608726,38,68,54.0,55.0
217608727,54,55,62.0,34.0
217608733,62,34,78.0,40.0
217608736,78,40,0.0,0.0
217608961,100,100,22.0,60.0
217608962,12,35,65.0,32.0
217608739,35,68,35.0,70.0
217608963,65,32,65.0,30.0
217608964,65,30,76.0,37.0
217608965,76,37,67.0,27.0
217608741,33,73,38.0,83.0
217608966,62,17,73.0,10.0
217608967,73,10,78.0,17.0
217608968,78,17,72.0,8.0
217608742,28,92,30.0,73.0
217609238,72,8,70.0,27.0
217608969,70,27,61.0,90.0
217608970,61,90,69.0,96.0
217608971,69,96,62.0,92.0
217608743,31,4,38.0,8.0
217608744,38,8,40.0,6.0
217608972,62,92,60.0,94.0
217608746,40,6,0.0,0.0
217609239,60,94,100.0,100.0
217542470,50,50,39.0,43.0
217542471,39,43,22.0,30.0
217542473,22,30,20.0,68.0
217542476,20,68,28.0,96.0
217542477,28,96,41.0,98.0
217542479,41,98,45.0,93.0
217542394,55,7,59.0,0.0
217544159,41,100,100.0,100.0
217542481,38,100,44.0,92.0
217542484,44,92,42.0,95.0
217542485,42,95,40.0,83.0
217542487,40,83,23.0,47.0
217542489,23,47,27.0,2.0
217542490,27,2,42.0,6.0
217542492,42,6,39.0,8.0
217544440,58,94,61.0,92.0
217542494,39,8,56.0,5.0
217542495,56,5,55.0,13.0
217542396,45,87,44.0,100.0
217542496,56,0,100.0,100.0
217542500,53,0,70.0,8.0
217542397,30,92,26.0,69.0
217542398,26,69,21.0,37.0
217542399,21,37,29.0,63.0
217542400,29,63,34.0,39.0
217542401,34,39,37.0,8.0
217542402,37,8,33.0,32.0
217542403,33,32,31.0,61.0
217542404,31,61,42.0,67.0
217542405,42,67,33.0,62.0
217542406,33,62,30.0,32.0
217542407,30,32,93.0,61.0
217542509,7,39,100.0,100.0
217542512,100,100,60.0,66.0
217542408,40,34,41.0,18.0
217542514,60,66,59.0,82.0
217542409,41,18,35.0,19.0
217542515,59,82,65.0,81.0
217542410,35,19,24.0,6.0
217542518,65,81,76.0,94.0
217542520,76,94,75.0,100.0
217542411,24,6,25.0,0.0
217542523,75,100,100.0,100.0
217542412,25,0,38.0,13.0
217542413,38,13,62.0,15.0
217542526,38,85,56.0,83.0
217542414,44,17,57.0,19.0
217542415,57,19,56.0,5.0
217542527,44,95,43.0,100.0
217542416,56,5,57.0,0.0
217542531,47,100,100.0,100.0
217542417,57,0,39.0,28.0
217542418,39,28,44.0,65.0
217542419,44,65,54.0,35.0
217542420,54,35,59.0,12.0
217542421,59,12,67.0,25.0
